model,seed,feature,perturbation,original_pooled_mae,original_patient_mae,original_rmse,original_bis_below_40_mae,original_bis_40_to_60_mae,original_bis_above_60_mae,perturbed_pooled_mae,perturbed_patient_mae,perturbed_rmse,perturbed_bis_below_40_mae,perturbed_bis_40_to_60_mae,perturbed_bis_above_60_mae,delta_pooled_mae,delta_patient_mae,delta_rmse,delta_bis_below_40_mae,delta_bis_40_to_60_mae,delta_bis_above_60_mae,contribution_rank
attention,84,dbp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.1648910149454386,3.3624844551086426,4.448431376300041,3.1709723472595215,3.0208356380462646,4.2396931648254395,-2.578267861963468e-05,-1.5020370483398438e-05,4.249045629478587e-05,3.814697265625e-06,7.081031799316406e-05,-0.0008997917175292969,15.0
attention,84,spo2,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.1649057450100266,3.362478733062744,4.4483886199637075,3.171103000640869,3.020794153213501,4.239613056182861,-1.1052614031559216e-05,-2.0742416381835938e-05,-2.658800388743998e-07,0.00013446807861328125,2.9325485229492188e-05,-0.0009799003601074219,16.0
attention,84,etco2,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.165444158363096,3.3632519245147705,4.450310942819516,3.171393394470215,3.02152681350708,4.2397894859313965,0.0005273607390376966,0.0007524490356445312,0.001922056975769415,0.0004248619079589844,0.0007619857788085938,-0.0008034706115722656,4.0
attention,84,ppf_rate,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.1649024619478507,3.3624985218048096,4.448419818713604,3.170830249786377,3.0208311080932617,4.2405242919921875,-1.433567620745535e-05,-9.5367431640625e-07,3.093286985755839e-05,-0.00013828277587890625,6.628036499023438e-05,-6.866455078125e-05,12.0
attention,84,ppf_volume,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.1693905158590887,3.372546672821045,4.475230165059068,3.182457447052002,3.0340828895568848,4.145573616027832,0.0044737182350305105,0.010047197341918945,0.0268412792153212,0.011488914489746094,0.013318061828613281,-0.09501934051513672,2.0
attention,84,ppf_cp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.1649112998074886,3.3624863624572754,4.448382593786236,3.170954704284668,3.020786762237549,4.240416526794434,-5.4978165695551695e-06,-1.3113021850585938e-05,-6.292057510570714e-06,-1.3828277587890625e-05,2.193450927734375e-05,-0.00017642974853515625,14.0
attention,84,ppf_ce,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.1649236287263545,3.362501859664917,4.4484376463976,3.1710188388824463,3.020796298980713,4.2402143478393555,6.831102296267488e-06,2.384185791015625e-06,4.87605538532776e-05,5.030632019042969e-05,3.147125244140625e-05,-0.00037860870361328125,10.0
attention,84,rftn_rate,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.164930663347832,3.362513303756714,4.448438839793405,3.170959711074829,3.0208191871643066,4.240399360656738,1.3865723773598404e-05,1.3828277587890625e-05,4.995394965856548e-05,-8.821487426757812e-06,5.435943603515625e-05,-0.00019359588623046875,8.0
attention,84,rftn_volume,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.164884019729215,3.3625075817108154,4.448488199880049,3.1705048084259033,3.02103328704834,4.240208148956299,-3.27778948432389e-05,8.106231689453125e-06,9.931403630236701e-05,-0.00046372413635253906,0.0002684593200683594,-0.0003848075866699219,9.0
attention,84,rftn_cp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.1649073898435436,3.362488031387329,4.448390979389713,3.170872211456299,3.0208168029785156,4.240504741668701,-9.407780514614217e-06,-1.1444091796875e-05,2.093545966808108e-06,-9.632110595703125e-05,5.1975250244140625e-05,-8.821487426757812e-05,13.0
attention,84,rftn_ce,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.164904755512752,3.3624775409698486,4.448442122163009,3.1707799434661865,3.0209076404571533,4.240194320678711,-1.2042111306342917e-05,-2.193450927734375e-05,5.323631926223982e-05,-0.00018858909606933594,0.00014281272888183594,-0.0003986358642578125,17.0
attention,84,bis_slope,feature_unavailable_value_zero_mask_zero_all_six_steps,3.164916797624058,3.362499475479126,4.448388885843746,3.170968532562256,3.0207648277282715,4.240592956542969,3.1649170770431323,3.362501382827759,4.448416458231808,3.170837879180908,3.020869016647339,4.240390777587891,2.79419074100673e-07,1.9073486328125e-06,2.7572388061614106e-05,-0.00013065338134765625,0.00010418891906738281,-0.000202178955078125,11.0
gru,123,bis,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,7.3059724175687935,8.514394760131836,9.920358468116445,9.146317481994629,4.221299648284912,22.565710067749023,4.129980056047131,5.143872261047363,5.4916357661347535,6.07061505317688,1.2142508029937744,17.64208459854126,1.0
gru,123,bis_sqi,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.2095886284874866,3.3876280784606934,4.467622866711295,2.997241497039795,3.133821725845337,4.752349853515625,0.033596266965824295,0.017105579376220703,0.038900164729603226,-0.0784609317779541,0.12677288055419922,-0.17127561569213867,11.0
gru,123,hr,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.2318940306510258,3.4180901050567627,4.490844026333971,3.011345386505127,3.137387275695801,4.955255508422852,0.05590166912936345,0.04756760597229004,0.062121324352278684,-0.06435704231262207,0.13033843040466309,0.03163003921508789,9.0
gru,123,mbp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.1947917848675025,3.382547616958618,4.4549637382104645,3.1452438831329346,3.0423595905303955,4.585965633392334,0.01879942334584017,0.012025117874145508,0.026241036228772607,0.06954145431518555,0.03531074523925781,-0.3376598358154297,14.0
gru,123,sbp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.1981322076597998,3.3767600059509277,4.457384360839663,3.06184720993042,3.0785629749298096,4.731163024902344,0.022139846138137464,0.006237506866455078,0.02866165885797134,-0.013855218887329102,0.07151412963867188,-0.19246244430541992,16.0
gru,123,dbp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.1772506156148506,3.3868014812469482,4.423130840701283,3.1123337745666504,3.006467819213867,4.7785491943359375,0.001258254093188249,0.016278982162475586,-0.005591861280408672,0.03663134574890137,-0.0005810260772705078,-0.14507627487182617,12.0
gru,123,spo2,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.1916551814978775,3.3778486251831055,4.450197363417842,2.993356227874756,3.1118035316467285,4.701969146728516,0.015662819976215214,0.0073261260986328125,0.021474661436149844,-0.08234620094299316,0.10475468635559082,-0.22165632247924805,15.0
gru,123,etco2,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.179883490091255,3.3652563095092773,4.4342789482927785,2.9795727729797363,3.0809874534606934,4.845059871673584,0.0038911285695926168,-0.0052661895751953125,0.005556246311086532,-0.0961296558380127,0.07393860816955566,-0.07856559753417969,17.0
gru,123,ppf_rate,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.2016849925308417,3.385312080383301,4.465430846105431,3.1178181171417236,3.0622689723968506,4.648885726928711,0.0256926310091794,0.014789581298828125,0.036708144123738684,0.04211568832397461,0.05522012710571289,-0.27473974227905273,13.0
gru,123,ppf_volume,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.235806748821976,3.412153482437134,4.493770644448729,2.9844634532928467,3.1461243629455566,5.0618977546691895,0.059814387300313854,0.04163098335266113,0.06504794246703671,-0.09123897552490234,0.13907551765441895,0.13827228546142578,10.0
gru,123,ppf_cp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.3294093236913143,3.518724203109741,4.5705979551009435,3.0052883625030518,3.319256067276001,4.876936435699463,0.15341696216965195,0.14820170402526855,0.14187525311925153,-0.07041406631469727,0.3122072219848633,-0.04668903350830078,4.0
gru,123,ppf_ce,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.3098980226011845,3.500317096710205,4.570739247612501,3.446465253829956,3.1086323261260986,4.230770111083984,0.13390566107952218,0.12979459762573242,0.1420165456308089,0.37076282501220703,0.10158348083496094,-0.6928553581237793,5.0
gru,123,rftn_rate,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.4272358220764585,3.6343307495117188,4.6152678689802595,3.8402998447418213,3.054337501525879,4.407656669616699,0.2512434605547962,0.2638082504272461,0.1865451669985676,0.7645974159240723,0.04728865623474121,-0.5159687995910645,2.0
gru,123,rftn_volume,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.2370627906236003,3.421884775161743,4.48547928682773,2.98559308052063,3.1616861820220947,4.954252243041992,0.06107042910193794,0.05136227607727051,0.056756584846038294,-0.09010934829711914,0.15463733673095703,0.030626773834228516,7.0
gru,123,rftn_cp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.2253503375160313,3.4209983348846436,4.483746139905139,3.190119504928589,3.0636627674102783,4.622426986694336,0.049357975994368974,0.0504758358001709,0.055023437923447105,0.11441707611083984,0.056613922119140625,-0.30119848251342773,8.0
gru,123,rftn_ce,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.2860812927050858,3.447282314300537,4.547839135851265,2.976569175720215,3.2603743076324463,4.886387825012207,0.11008893118342344,0.07675981521606445,0.11911643386957316,-0.09913325309753418,0.2533254623413086,-0.03723764419555664,6.0
gru,123,bis_slope,feature_unavailable_value_zero_mask_zero_all_six_steps,3.1759923615216623,3.3705224990844727,4.428722701981692,3.075702428817749,3.0070488452911377,4.923625469207764,3.3866413805823132,3.5741896629333496,4.622461996063528,3.0850744247436523,3.3502066135406494,5.033014297485352,0.21064901906065092,0.20366716384887695,0.1937392940818361,0.00937199592590332,0.3431577682495117,0.10938882827758789,3.0
attention,123,bis,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,8.510125914626396,9.15748405456543,11.345740752927641,9.584610939025879,6.020047664642334,22.69278907775879,5.351079912809212,5.7784740924835205,6.890905453485398,6.4760966300964355,3.004096269607544,18.209563732147217,1.0
attention,123,bis_sqi,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1590916721708044,3.3790392875671387,4.455409568151881,3.1057517528533936,3.0177783966064453,4.482375144958496,4.5670353620241855e-05,2.9325485229492188e-05,0.0005742687096370602,-0.0027625560760498047,0.0018270015716552734,-0.0008502006530761719,10.0
attention,123,hr,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1590819329159796,3.3790502548217773,4.454959603091674,3.1085495948791504,3.016026735305786,4.482962131500244,3.593109879540535e-05,4.029273986816406e-05,0.00012430364943050165,3.528594970703125e-05,7.534027099609375e-05,-0.000263214111328125,9.0
attention,123,mbp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1582489022627613,3.381549596786499,4.472078874875505,3.11694073677063,3.0211241245269775,4.394918441772461,-0.0007970995544228643,0.0025396347045898438,0.017243575433261604,0.008426427841186523,0.0051727294921875,-0.08830690383911133,3.0
attention,123,sbp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1590241808219055,3.3790712356567383,4.45496698441311,3.1085822582244873,3.0160200595855713,4.482105255126953,-2.182099527869852e-05,6.127357482910156e-05,0.00013168497086635256,6.794929504394531e-05,6.866455078125e-05,-0.0011200904846191406,6.0
attention,123,dbp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1590429756727865,3.379021167755127,4.454992876501003,3.108494997024536,3.0160534381866455,4.482494354248047,-3.026144397733077e-06,1.1205673217773438e-05,0.00015757705875962813,-1.9311904907226562e-05,0.00010204315185546875,-0.0007309913635253906,11.0
attention,123,spo2,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1589744782584948,3.378876209259033,4.455000585550587,3.1081225872039795,3.0162975788116455,4.481409549713135,-7.152355868944582e-05,-0.00013375282287597656,0.00016528610834321,-0.0003917217254638672,0.00034618377685546875,-0.0018157958984375,17.0
attention,123,etco2,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.160280198219139,3.379970073699951,4.458131538717565,3.1008141040802,3.022218704223633,4.486462593078613,0.001234196401954879,0.0009601116180419922,0.003296239275321078,-0.007700204849243164,0.0062673091888427734,0.0032372474670410156,4.0
attention,123,ppf_rate,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.159063680670969,3.3790602684020996,4.455021284815047,3.1087188720703125,3.015934467315674,4.482662200927734,1.7678853784897086e-05,5.030632019042969e-05,0.0001859853728030103,0.00020456314086914062,-1.6927719116210938e-05,-0.0005631446838378906,8.0
attention,123,ppf_volume,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1591260783310466,3.3792595863342285,4.455345254528251,3.109287738800049,3.0158727169036865,4.481377124786377,8.007651386243708e-05,0.00024962425231933594,0.0005099550860077073,0.0007734298706054688,-7.867813110351562e-05,-0.0018482208251953125,5.0
attention,123,ppf_cp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1590401650258726,3.3789944648742676,4.454849386895434,3.108588218688965,3.015935182571411,4.482936382293701,-5.836791311608636e-06,-1.5497207641601562e-05,1.4087453190647636e-05,7.390975952148438e-05,-1.621246337890625e-05,-0.00028896331787109375,14.0
attention,123,ppf_ce,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.159027719682393,3.3789680004119873,4.455041227409928,3.1085262298583984,3.016040325164795,4.482249736785889,-1.8282134791380855e-05,-4.1961669921875e-05,0.0002059279676842607,1.1920928955078125e-05,8.893013000488281e-05,-0.0009756088256835938,16.0
attention,123,rftn_rate,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1590497075902673,3.3789968490600586,4.4549488976811045,3.1083269119262695,3.016080141067505,4.483139991760254,3.7057730830625246e-06,-1.3113021850585938e-05,0.00011359823886092357,-0.00018739700317382812,0.00012874603271484375,-8.535385131835938e-05,12.5
attention,123,rftn_volume,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.159104323048507,3.3790652751922607,4.455147279272761,3.1085855960845947,3.0161335468292236,4.482280731201172,5.832123132298861e-05,5.53131103515625e-05,0.0003119798305171173,7.128715515136719e-05,0.00018215179443359375,-0.0009446144104003906,7.0
attention,123,rftn_cp,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1590416964573373,3.3789968490600586,4.454896384740669,3.108445644378662,3.016018867492676,4.482964038848877,-4.30535984685676e-06,-1.3113021850585938e-05,6.108529842574484e-05,-6.866455078125e-05,6.747245788574219e-05,-0.0002613067626953125,12.5
attention,123,rftn_ce,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1590271418132976,3.3789703845977783,4.454865429149538,3.1085855960845947,3.015949010848999,4.482673645019531,-1.8860003886622678e-05,-3.9577484130859375e-05,3.0129707294435093e-05,7.128715515136719e-05,-2.384185791015625e-06,-0.0005517005920410156,15.0
attention,123,bis_slope,feature_unavailable_value_zero_mask_zero_all_six_steps,3.159046001817184,3.379009962081909,4.4548352994422435,3.1085143089294434,3.01595139503479,4.483225345611572,3.1722819573135634,3.3866052627563477,4.47452983835146,3.078037738800049,3.057030439376831,4.481624126434326,0.013235955496379237,0.0075953006744384766,0.01969453890921624,-0.03047657012939453,0.041079044342041016,-0.0016012191772460938,2.0
