model,seed,group,member_features,repetition,permutation,all_multiwindow_patient_shifts_nonzero,delta_pooled_mae,delta_patient_mae,delta_rmse,delta_bis_below_40_mae,delta_bis_40_to_60_mae,delta_bis_above_60_mae,seed_group_mean_delta_patient_mae,seed_group_sample_sd_delta_patient_mae,seed_group_minimum_delta_patient_mae,seed_group_maximum_delta_patient_mae,contribution_rank
attention,42,current_bis,bis,8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,6.036095409077621,6.588263034820557,8.153817088500443,6.728635311126709,4.349239110946655,15.80417251586914,6.657246398925781,0.8689321354843804,4.994091510772705,7.661718845367432,1.0
attention,42,current_bis,bis,9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,6.053832790747762,6.019469738006592,8.040892626159351,6.206396579742432,4.781666994094849,15.097204208374023,6.657246398925781,0.8689321354843804,4.994091510772705,7.661718845367432,1.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00010280394193129538,0.0011050701141357422,0.00015133114428156347,0.0020477771759033203,-0.0010600090026855469,0.00018358230590820312,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0008747455925148806,-0.0007476806640625,-0.0010394902584129895,0.0011241436004638672,-0.0020668506622314453,-0.0008158683776855469,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0003729441983417736,0.0012912750244140625,0.00019251112481821764,0.0032651424407958984,-0.001268625259399414,-0.00017786026000976562,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00023086821897200238,0.0016739368438720703,0.00013513850302260266,0.003361225128173828,-0.0014786720275878906,-0.0008816719055175781,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00018892636362410897,0.0004811286926269531,-0.00014354634981028624,0.0031592845916748047,-0.00131988525390625,-0.0017313957214355469,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,9.087176232824845e-05,0.0007774829864501953,-3.867590328887616e-06,0.0022945404052734375,-0.0010721683502197266,-0.0010004043579101562,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0006040154887081428,0.0008928775787353516,0.0004236512376323276,0.002741098403930664,-0.00042819976806640625,-0.0011878013610839844,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0006670634474241766,0.0012142658233642578,0.0003211734940791189,0.0027985572814941406,-0.00042939186096191406,-0.0006060600280761719,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-2.392301929887708e-06,0.0012438297271728516,-7.354485976573955e-05,0.0015113353729248047,-0.0008244514465332031,-0.0005745887756347656,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,bis_quality_and_dynamics,"bis_sqi,bis_slope",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0003181951876354283,0.0003972053527832031,-0.00019885953782061705,0.0018248558044433594,-0.001501321792602539,-0.0009799003601074219,0.0008329391479492187,0.000676946312709499,-0.0007476806640625,0.0016739368438720703,3.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03641163389060642,0.058731794357299805,0.060899390973577994,0.030419349670410156,0.042766571044921875,0.014956474304199219,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.036777824453798846,0.047865867614746094,0.053925041847803,0.03427624702453613,0.042986392974853516,0.0006136894226074219,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.038307148745004405,0.05289149284362793,0.06215096543562648,0.04044318199157715,0.03237581253051758,0.07401466369628906,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03546549426178558,0.05550956726074219,0.0645791043250048,0.035282135009765625,0.033417463302612305,0.0519709587097168,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.027456273046341906,0.04508638381958008,0.05747723337264077,0.03783297538757324,0.015817642211914062,0.06946754455566406,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03664027369768208,0.05325675010681152,0.06373826496734925,0.04556393623352051,0.023007869720458984,0.10049819946289062,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.04267539176488677,0.058984994888305664,0.06270079482646462,0.04014110565185547,0.038651466369628906,0.08496236801147461,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.041354291664909226,0.05664801597595215,0.06445922248648195,0.0310213565826416,0.035479068756103516,0.13317537307739258,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03983375765597508,0.0464019775390625,0.0630526906575497,0.04355573654174805,0.03823661804199219,0.03517866134643555,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03764750468001887,0.05343818664550781,0.06230837736582284,0.022881746292114258,0.04279494285583496,0.06522035598754883,0.052881503105163576,0.004954542274805761,0.04508638381958008,0.058984994888305664,2.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.007023385494915768,-0.0016813278198242188,0.004465951369972743,0.010122537612915039,-0.008379220962524414,-0.07439756393432617,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.00265028588941707,0.0011272430419921875,0.006218874393693952,0.01034402847290039,-0.006104707717895508,-0.03513908386230469,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.007495245388911886,-0.0009396076202392578,0.0005196955987125662,0.012894153594970703,-0.008415460586547852,-0.09291410446166992,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0039192434347405936,0.003452777862548828,0.0035896393770631363,0.011240720748901367,-0.0050182342529296875,-0.06425237655639648,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.007183441800653334,-0.0011324882507324219,0.0005268727694476283,0.011081933975219727,-0.005444526672363281,-0.10331869125366211,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.007815437930362545,-0.003407001495361328,0.0033091678927901214,0.0066640377044677734,-0.005087137222290039,-0.09435319900512695,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.005674826649660236,0.00027441978454589844,0.0010900114886691625,0.007704496383666992,-0.005681514739990234,-0.06629514694213867,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0042972196392474515,-0.0004782676696777344,0.002675071413762886,0.008754253387451172,-0.00478672981262207,-0.05973386764526367,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.005288343164251419,0.0011143684387207031,0.0042067517499893015,0.002348184585571289,-0.003408670425415039,-0.05430126190185547,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0030999043161621387,0.0014808177947998047,0.0073888398032453395,0.003136157989501953,-0.003373861312866211,-0.029279232025146484,-1.8906593322753906e-05,0.0019300943079119202,-0.003407001495361328,0.003452777862548828,5.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0008515034333154148,0.0008442401885986328,0.0006442977398313232,0.0006093978881835938,1.5974044799804688e-05,-0.014113426208496094,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0003340912895146708,0.0007944107055664062,0.0004496170636860697,0.0011184215545654297,0.0020864009857177734,-0.016629695892333984,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-7.477158153390562e-05,-0.0002415180206298828,-0.00026641896332346704,0.0012164115905761719,0.0006825923919677734,-0.011723518371582031,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00011971260211396384,0.0013070106506347656,0.0003951360229210721,0.0013327598571777344,0.0021560192108154297,-0.020962238311767578,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0006624435172253307,1.4543533325195312e-05,-0.0005112690328328284,-0.0012118816375732422,0.0016705989837646484,-0.016022205352783203,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0010238292141968586,0.0001804828643798828,-0.0001731374913012118,-2.6464462280273438e-05,-7.128715515136719e-05,-0.012833595275878906,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.00017795580655644017,0.00025582313537597656,0.0002474615784953116,0.002805471420288086,1.430511474609375e-06,-0.010386466979980469,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.0001627503041441436,0.0007905960083007812,0.0006240506979127147,0.0008056163787841797,0.001399993896484375,-0.012217521667480469,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0007001946461930864,0.0005869865417480469,-0.00018279177767155375,1.4543533325195312e-05,0.00041604042053222656,-0.01248311996459961,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,hemodynamic,"hr,mbp,sbp,dbp",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,3.96810908429579e-05,0.0006654262542724609,-0.0003240263818735656,0.002020120620727539,-8.153915405273438e-05,-0.008011341094970703,0.0005198001861572265,0.0004617760073568459,-0.0002415180206298828,0.0013070106506347656,4.0
attention,42,respiratory,"spo2,etco2",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0018372328044353736,-0.0006403923034667969,-0.0015267050351859268,0.001058816909790039,-0.0005390644073486328,-0.024901866912841797,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.00057377632213651,-9.059906005859375e-05,-0.0001697001284970412,0.001988649368286133,0.0006833076477050781,-0.02181100845336914,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0009209476931717475,-0.00029468536376953125,-0.00042574609191259327,0.003084897994995117,0.00010561943054199219,-0.02694082260131836,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.002689690024014091,-0.0018565654754638672,-0.002149020920277245,-0.000301361083984375,-0.0015268325805664062,-0.0224151611328125,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.003248792926615174,-0.0014677047729492188,-0.003186007046483752,0.001007080078125,-0.002730846405029297,-0.02650928497314453,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.003480455519685677,-0.0018820762634277344,-0.00320209909135194,-0.0004899501800537109,-0.0013744831085205078,-0.033154964447021484,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0034926328626592174,-0.0019273757934570312,-0.0032944120886257977,-0.00030112266540527344,-0.0010309219360351562,-0.036801815032958984,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.0032082921617089255,-0.0013039112091064453,-0.002932184152493633,0.00019121170043945312,-0.0021119117736816406,-0.027011871337890625,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.003512468594370599,-0.0016551017761230469,-0.0023251017053702583,-0.0005707740783691406,-0.0025577545166015625,-0.024156570434570312,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
attention,42,respiratory,"spo2,etco2",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.002343673047807915,-0.0010678768157958984,-0.0014116143861526709,0.0012314319610595703,-0.0015995502471923828,-0.02424764633178711,-0.0012186288833618164,0.0006743288681730827,-0.0019273757934570312,-9.059906005859375e-05,6.0
gru,84,current_bis,bis,0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,6.409383643833541,7.642952919006348,8.30137861794858,6.445228338241577,4.9556543827056885,17.371464252471924,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.639988900686264,6.683257102966309,7.568336473122163,5.811083555221558,4.35892653465271,14.667398929595947,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,6.183810765257126,7.505339622497559,8.110874444881055,6.233471632003784,4.866388559341431,16.04015016555786,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.827863827237557,6.304394721984863,7.985890225427515,6.453931570053101,4.117709398269653,16.07567262649536,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,6.309452776814279,6.557467460632324,8.149828293397839,6.843151807785034,4.776935338973999,15.616772174835205,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.871727755014039,5.431951522827148,7.739904852252047,6.5096166133880615,4.433292627334595,13.986597537994385,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.748816471478234,5.803627967834473,7.777646536167185,6.561455488204956,4.093477010726929,14.73108720779419,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.651218745333164,6.174495697021484,7.715429481254167,6.056275129318237,4.260818719863892,14.454355716705322,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,4.963931607142177,6.168139457702637,6.98616548410206,5.749829053878784,3.584404230117798,11.956825733184814,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,current_bis,bis,9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,5.113273558027238,6.335683822631836,7.244433524810492,5.770982503890991,3.5625622272491455,13.997461795806885,6.460731029510498,0.6868221138379954,5.431951522827148,7.642952919006348,1.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.14279762670626894,0.17918777465820312,0.13467485910734212,0.2798333168029785,0.07787036895751953,0.018218517303466797,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.12832260467676138,0.1608424186706543,0.11712582419203699,0.2522242069244385,0.0747072696685791,-0.023261070251464844,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.13217391076677343,0.16511058807373047,0.12506901277601568,0.30482029914855957,0.0512237548828125,-0.0312800407409668,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.13485180182781065,0.1892683506011963,0.1303177642370148,0.2715446949005127,0.07522463798522949,-0.028733253479003906,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.12541127297251053,0.1812291145324707,0.11418014578373192,0.3070950508117676,0.03535604476928711,-0.009348869323730469,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.1255541782533638,0.1045229434967041,0.11377614175672601,0.2698400020599365,0.061281681060791016,-0.03691291809082031,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.14005413306180614,0.1909010410308838,0.13052437564771324,0.30953550338745117,0.056120872497558594,0.013781547546386719,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.13858500298290588,0.20547866821289062,0.13304832097556574,0.3113899230957031,0.05423235893249512,0.0004496574401855469,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.12998390533594106,0.17977452278137207,0.1206740287821999,0.26100635528564453,0.07130050659179688,-0.01510763168334961,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,bis_quality_and_dynamics,"bis_sqi,bis_slope",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.1492775148986607,0.1949760913848877,0.1516403225915992,0.2840416431427002,0.07997655868530273,0.06846952438354492,0.17512915134429932,0.0281437659172519,0.1045229434967041,0.20547866821289062,2.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03187709275035289,0.04613542556762695,0.04713283908382504,0.0848550796508789,0.014710426330566406,-0.07700204849243164,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.025882689714123774,0.039954423904418945,0.0420856219535386,0.07813906669616699,0.012647390365600586,-0.10981035232543945,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.05041387671945152,0.07976889610290527,0.05859379694148359,0.11091780662536621,0.018157482147216797,0.02288055419921875,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",3,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03341767709290755,0.051039695739746094,0.04825031478293784,0.1120145320892334,0.0014531612396240234,-0.07840156555175781,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",4,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.043381529775691874,0.0740957260131836,0.06008666859388789,0.08797240257263184,0.0191650390625,0.02648448944091797,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",5,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.017345955176229833,0.037783145904541016,0.03518379526014481,0.048661231994628906,0.004354000091552734,-0.025243282318115234,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",6,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.03063812204363847,0.05776691436767578,0.05067459620516246,0.06588363647460938,0.016794443130493164,-0.023255348205566406,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",7,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.04044565486717655,0.05039501190185547,0.06756305641329252,0.08325433731079102,-0.0057446956634521484,0.1997833251953125,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",8,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.04624139497167867,0.06991910934448242,0.07071744229013621,0.09158897399902344,0.01658153533935547,0.06756830215454102,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,propofol,"ppf_rate,ppf_volume,ppf_cp,ppf_ce",9,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,0.040888018361250555,0.058713674545288086,0.06205028237381249,0.10304069519042969,0.004893064498901367,0.0344853401184082,0.056557202339172365,0.014283569513146566,0.037783145904541016,0.07976889610290527,3.0
gru,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",0,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.011347635907037912,-0.0028314590454101562,-0.007086982509158624,0.038915157318115234,-0.02280402183532715,-0.1516103744506836,-0.0001262664794921875,0.007324197184849103,-0.010887384414672852,0.01011800765991211,6.0
gru,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",1,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.014535813253801155,-0.004343748092651367,-0.003311557613800531,0.02515435218811035,-0.02593708038330078,-0.10727453231811523,-0.0001262664794921875,0.007324197184849103,-0.010887384414672852,0.01011800765991211,6.0
gru,84,remifentanil,"rftn_rate,rftn_volume,rftn_cp,rftn_ce",2,within_patient_nonzero_circular_shift_complete_trajectory_and_mask,True,-0.013740224308748772,-0.0024340152740478516,-0.010934914103802207,0.031026124954223633,-0.030930280685424805,-0.08520269393920898,-0.0001262664794921875,0.007324197184849103,-0.010887384414672852,0.01011800765991211,6.0
